cik,company_name,fis_yr,filling_date,complexity,ex13,10k_url,ex13_url
51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,2005,20060313,0.200534759,0,https://www.sec.gov/Archives/edgar/data/51253/000095013606001885/file001.htm,
51434,INTERNATIONAL PAPER CO /NEW/,2005,20060306,0.270053476,0,https://www.sec.gov/Archives/edgar/data/51434/000119312506046215/d10k.htm,
51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",2005,20060322,0.232620321,0,https://www.sec.gov/Archives/edgar/data/51644/000095012306003501/x18078e10vk.htm,
19617,J P MORGAN CHASE & CO,2005,20060309,0.334224599,0,https://www.sec.gov/Archives/edgar/data/19617/000095012306002875/y17599e10vk.htm,
200406,JOHNSON & JOHNSON,2005,20060314,0.221925134,1,https://www.sec.gov/Archives/edgar/data/200406/000095012306003129/y17887e10vk.htm,"['https://www.sec.gov/Archives/edgar/data/200406/000095012306003129/y17887exv13.txt', 'https://www.sec.gov/Archives/edgar/data/200406/000095012306003129/y17887exv13.txt']"
55067,KELLOGG CO,2005,20060228,0.219251337,0,https://www.sec.gov/Archives/edgar/data/55067/000095012406000896/k02193e10vk.htm,
91576,KEYCORP /NEW/,2005,20060228,0.28342246,1,https://www.sec.gov/Archives/edgar/data/91576/000095015206001519/l17865ae10vk.htm,"['https://www.sec.gov/Archives/edgar/data/91576/000095015206001519/l17865aexv13.htm', 'https://www.sec.gov/Archives/edgar/data/91576/000095015206001519/l17865aexv13.htm']"
55785,KIMBERLY CLARK CORP,2005,20060223,0.229946524,0,https://www.sec.gov/Archives/edgar/data/55785/000119312506037643/d10k.htm,
319201,KLA TENCOR CORP,2005,20050902,0.256684492,0,https://www.sec.gov/Archives/edgar/data/319201/000120677405001516/kt71640.htm,
56873,KROGER CO,2005,20050415,0.232620321,0,https://www.sec.gov/Archives/edgar/data/56873/000119312505077143/d10k.htm,
58492,LEGGETT & PLATT INC,2005,20060301,0.219251337,0,https://www.sec.gov/Archives/edgar/data/58492/000119312506042696/d10k.htm,
59478,LILLY ELI & CO,2005,20060301,0.288770053,0,https://www.sec.gov/Archives/edgar/data/59478/000095013706002395/c02657e10vk.htm,
701985,LIMITED BRANDS INC,2005,20050408,0.171122995,1,https://www.sec.gov/Archives/edgar/data/701985/000119312505072902/d10k.htm,['https://www.sec.gov/Archives/edgar/data/701985/000119312505072902/dex13.htm']
59558,LINCOLN NATIONAL CORP,2005,20060315,0.347593583,0,https://www.sec.gov/Archives/edgar/data/59558/000095015906000400/lincoln10k.htm,
936468,LOCKHEED MARTIN CORP,2005,20060228,0.248663102,0,https://www.sec.gov/Archives/edgar/data/936468/000119312506040986/d10k.htm,
60086,LOEWS CORP,2005,20060310,0.36631016,0,https://www.sec.gov/Archives/edgar/data/60086/000006008606000024/body.htm,
60667,LOWES COMPANIES INC,2005,20050413,0.14171123,1,https://www.sec.gov/Archives/edgar/data/60667/000006066705000099/lowesform10k01282005.htm,['https://www.sec.gov/Archives/edgar/data/60667/000006066705000099/exhibit13.htm']
101778,MARATHON OIL CORP,2005,20060306,0.29144385,0,https://www.sec.gov/Archives/edgar/data/101778/000095012906002297/h32018e10vk.htm,
1048286,MARRIOTT INTERNATIONAL INC /MD/,2005,20060222,0.262032086,0,https://www.sec.gov/Archives/edgar/data/1048286/000119312506036627/d10k.htm,
62709,"MARSH & MCLENNAN COMPANIES, INC.",2005,20060302,0.28342246,0,https://www.sec.gov/Archives/edgar/data/62709/000114544306000555/d18669_10k.htm,
62996,MASCO CORP /DE/,2005,20060302,0.200534759,0,https://www.sec.gov/Archives/edgar/data/62996/000095012406000949/k01210e10vk.txt,
62996,MASCO CORP /DE/,2005,20060302,0.200534759,0,https://www.sec.gov/Archives/edgar/data/62996/000095012406000949/k01210e10vk.txt,
63908,MCDONALDS CORP,2005,20060227,0.245989305,0,https://www.sec.gov/Archives/edgar/data/63908/000119312506039862/d10k.htm,
64040,MCGRAW-HILL COMPANIES INC,2005,20060224,0.262032086,1,https://www.sec.gov/Archives/edgar/data/64040/000095012306002219/y17693e10vk.htm,"['https://www.sec.gov/Archives/edgar/data/64040/000095012306002219/y17693exv13.htm', 'https://www.sec.gov/Archives/edgar/data/64040/000095012306002219/y17693exv13.htm']"
927653,MCKESSON CORP,2005,20050513,0.272727273,0,https://www.sec.gov/Archives/edgar/data/927653/000095013405009971/f08078e10vk.htm,
723125,MICRON TECHNOLOGY INC,2005,20051104,0.197860963,0,https://www.sec.gov/Archives/edgar/data/723125/000110465905052716/a05-19263_110k.htm,
789019,MICROSOFT CORP,2005,20050826,0.272727273,0,https://www.sec.gov/Archives/edgar/data/789019/000119312505174825/d10k.htm,
24545,MOLSON COORS BREWING CO,2005,20060310,0.267379679,0,https://www.sec.gov/Archives/edgar/data/24545/000104746906003212/a2168095z10-k.htm,
1059556,MOODYS CORP /DE/,2005,20060301,0.28342246,0,https://www.sec.gov/Archives/edgar/data/1059556/000119312506041923/d10k.htm,
895421,MORGAN STANLEY,2005,20060213,0.344919786,0,https://www.sec.gov/Archives/edgar/data/895421/000119312506028736/d10k.htm,
68505,MOTOROLA INC,2005,20060302,0.320855615,0,https://www.sec.gov/Archives/edgar/data/68505/000095013706002484/c02378e10vk.htm,
1002047,NETWORK APPLIANCE INC,2005,20050708,0.296791444,0,https://www.sec.gov/Archives/edgar/data/1002047/000095013405013074/f10166e10vk.htm,
814453,NEWELL RUBBERMAID INC,2005,20060216,0.251336898,0,https://www.sec.gov/Archives/edgar/data/814453/000095013706001966/c01752e10vk.htm,
1164727,NEWMONT MINING CORP /DE/,2005,20060302,0.29144385,0,https://www.sec.gov/Archives/edgar/data/1164727/000119312506043441/d10k.htm,
320187,NIKE INC,2005,20050729,0.248663102,0,https://www.sec.gov/Archives/edgar/data/320187/000095012405004551/v10583e10vk.htm,
702165,NORFOLK SOUTHERN CORP,2005,20060223,0.20855615,0,https://www.sec.gov/Archives/edgar/data/702165/000070216506000097/nsc10k052.htm,
73124,NORTHERN TRUST CORP,2005,20060313,0.272727273,1,https://www.sec.gov/Archives/edgar/data/73124/000119312506052049/d10k.htm,['https://www.sec.gov/Archives/edgar/data/73124/000119312506052049/dex13.htm']
1133421,NORTHROP GRUMMAN CORP /DE/,2005,20060217,0.267379679,0,https://www.sec.gov/Archives/edgar/data/1133421/000119312506034521/d10k.htm,
73309,NUCOR CORP,2005,20060307,0.165775401,1,https://www.sec.gov/Archives/edgar/data/73309/000119312506047010/d10k.htm,['https://www.sec.gov/Archives/edgar/data/73309/000119312506047010/dex13.htm']
797468,OCCIDENTAL PETROLEUM CORP /DE/,2005,20060301,0.229946524,0,https://www.sec.gov/Archives/edgar/data/797468/000079746806000031/form10k-2005.htm,
29989,OMNICOM GROUP INC,2005,20060224,0.219251337,0,https://www.sec.gov/Archives/edgar/data/29989/000089109206000463/e23435_10k.txt,
75362,PACCAR INC,2005,20060227,0.195187166,1,https://www.sec.gov/Archives/edgar/data/75362/000110465906012138/a06-2326_110k.htm,['https://www.sec.gov/Archives/edgar/data/75362/000110465906012138/a06-2326_1ex13.htm']
76334,PARKER HANNIFIN CORP,2005,20050902,0.176470588,1,https://www.sec.gov/Archives/edgar/data/76334/000119312505179715/d10k.htm,['https://www.sec.gov/Archives/edgar/data/76334/000119312505179715/dex13.htm']
76334,PARKER HANNIFIN CORP,2005,20050902,0.176470588,1,https://www.sec.gov/Archives/edgar/data/76334/000119312505179715/d10k.htm,['https://www.sec.gov/Archives/edgar/data/76334/000119312505179715/dex13.htm']
723531,PAYCHEX INC,2005,20050722,0.171122995,0,https://www.sec.gov/Archives/edgar/data/723531/000095015205006110/l14112ae10vk.htm,
77476,PEPSICO INC,2005,20060227,0.219251337,0,https://www.sec.gov/Archives/edgar/data/77476/000119312506039968/d10k.htm,
31791,PERKINELMER INC,2005,20060317,0.270053476,0,https://www.sec.gov/Archives/edgar/data/31791/000119312506058022/d10k.htm,
78003,PFIZER INC,2005,20060301,0.302139037,1,https://www.sec.gov/Archives/edgar/data/78003/000093041306001567/c40966_10k.htm,['https://www.sec.gov/Archives/edgar/data/78003/000093041306001567/c40966_ex13.htm']
764622,PINNACLE WEST CAPITAL CORP,2005,20060313,0.235294118,0,https://www.sec.gov/Archives/edgar/data/7286/000095015306000633/p71939e10vk.htm,
713676,PNC FINANCIAL SERVICES GROUP INC,2005,20060315,0.320855615,0,https://www.sec.gov/Archives/edgar/data/713676/000119312506054637/d10k.htm,
79879,PPG INDUSTRIES INC,2005,20060216,0.219251337,0,https://www.sec.gov/Archives/edgar/data/79879/000119312506033428/d10k.htm,
922224,PPL CORP,2005,20060303,0.331550802,0,https://www.sec.gov/Archives/edgar/data/317187/000092222406000018/ppl10-k2005.htm,
1113169,PRICE T ROWE GROUP INC,2005,20060216,0.155080214,0,https://www.sec.gov/Archives/edgar/data/1113169/000095013306000779/w17533e10vk.htm,
80424,PROCTER & GAMBLE CO,2005,20050829,0.259358289,1,https://www.sec.gov/Archives/edgar/data/80424/000095015205007351/l15436ae10vk.htm,['https://www.sec.gov/Archives/edgar/data/80424/000095015205007351/l15436aexv13.txt']
80661,PROGRESSIVE CORP/OH/,2005,20060228,0.205882353,1,https://www.sec.gov/Archives/edgar/data/80661/000095015206001512/l17994ae10vk.htm,"['https://www.sec.gov/Archives/edgar/data/80661/000095015206001512/l17994aexv13.htm', 'https://www.sec.gov/Archives/edgar/data/80661/000095015206001512/l17994aexv13.htm']"
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,2005,20060228,0.344919786,0,https://www.sec.gov/Archives/edgar/data/81033/000095011706000927/a41410.htm,
822416,PULTE HOMES INC/MI/,2005,20060310,0.219251337,0,https://www.sec.gov/Archives/edgar/data/822416/000095012406001106/k02502e10vk.htm,
804328,QUALCOMM INC/DE,2005,20051102,0.294117647,0,https://www.sec.gov/Archives/edgar/data/804328/000093639205000362/a14009e10vk.htm,
1281761,REGIONS FINANCIAL CORP,2005,20060309,0.240641711,0,https://www.sec.gov/Archives/edgar/data/1281761/000095014406002032/g99734e10vk.htm,
1024478,ROCKWELL  AUTOMATION INC,2005,20051110,0.219251337,0,https://www.sec.gov/Archives/edgar/data/1024478/000095012305013478/e14450e10vk.htm,
310158,SCHERING PLOUGH CORP,2005,20060228,0.286096257,0,https://www.sec.gov/Archives/edgar/data/310158/000095012306002367/y17883e10vk.htm,
87347,SCHLUMBERGER LTD /NV/,2005,20060224,0.213903743,0,https://www.sec.gov/Archives/edgar/data/87347/000119312506037849/d10k.htm,
316709,SCHWAB CHARLES CORP,2005,20060227,0.259358289,0,https://www.sec.gov/Archives/edgar/data/316709/000119312506039674/d10k.htm,
1012100,SEALED AIR CORP/DE,2005,20060315,0.251336898,0,https://www.sec.gov/Archives/edgar/data/1012100/000104746906003481/a2167901z10-k.htm,
1032208,SEMPRA ENERGY,2005,20060223,0.272727273,1,https://www.sec.gov/Archives/edgar/data/1032208/000008652106000008/se10k12312005.htm,['https://www.sec.gov/Archives/edgar/data/1032208/000008652106000008/exhibit13.htm']
89800,SHERWIN WILLIAMS CO,2005,20060307,0.251336898,1,https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/l17545ae10vk.htm,"['https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/l17545aexv13.htm', 'https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/l17545aexv13.htm']"
89800,SHERWIN WILLIAMS CO,2005,20060307,0.251336898,1,https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/l17545ae10vk.htm,"['https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/l17545aexv13.htm', 'https://www.sec.gov/Archives/edgar/data/89800/000095015206001786/l17545aexv13.htm']"
91440,SNAP ON INC,2005,20060221,0.243315508,0,https://www.sec.gov/Archives/edgar/data/91440/000089706906000518/cmw2048.htm,
92122,SOUTHERN CO,2005,20060227,0.336898396,0,https://www.sec.gov/Archives/edgar/data/3153/000009212206000153/g99802e10vk.htm,
92380,SOUTHWEST AIRLINES CO,2005,20060201,0.187165775,0,https://www.sec.gov/Archives/edgar/data/92380/000095013406001553/d32370e10vk.htm,
86312,ST PAUL TRAVELERS COMPANIES INC,2005,20060227,0.331550802,0,https://www.sec.gov/Archives/edgar/data/86312/000110465906012299/a06-2768_110k.htm,
93556,STANLEY WORKS,2005,20060301,0.278074866,0,https://www.sec.gov/Archives/edgar/data/93556/000095013606001493/file001.htm,
93751,STATE STREET CORP,2005,20060221,0.270053476,0,https://www.sec.gov/Archives/edgar/data/93751/000114544306000351/d18466_10-k.htm,
96021,SYSCO CORP,2005,20050915,0.213903743,0,https://www.sec.gov/Archives/edgar/data/96021/000095012905009240/h28764e10vk.htm,
27419,TARGET CORP,2005,20050411,0.173796791,1,https://www.sec.gov/Archives/edgar/data/27419/000110465905015954/a05-4599_110k.htm,"['https://www.sec.gov/Archives/edgar/data/27419/000110465905015954/a05-4599_1ex13.htm', 'https://www.sec.gov/Archives/edgar/data/27419/000110465905015954/a05-4599_1ex13.htm']"
97476,TEXAS INSTRUMENTS INC,2005,20060228,0.256684492,1,https://www.sec.gov/Archives/edgar/data/97476/000119312506041333/d10k.htm,['https://www.sec.gov/Archives/edgar/data/97476/000119312506041333/dex13.htm']
217346,TEXTRON INC,2005,20060224,0.288770053,0,https://www.sec.gov/Archives/edgar/data/217346/000110465906011793/a06-1864_110k.htm,
97745,THERMO ELECTRON CORP,2005,20060302,0.270053476,0,https://www.sec.gov/Archives/edgar/data/97745/000009774506000048/tmok2005.htm,
109198,TJX COMPANIES INC /DE/,2005,20050330,0.192513369,0,https://www.sec.gov/Archives/edgar/data/109198/000095013505001752/b53017tje10vk.htm,
833444,TYCO INTERNATIONAL LTD /BER/,2005,20051209,0.318181818,0,https://www.sec.gov/Archives/edgar/data/833444/000104746905028024/a2165075z10-k.htm,
100885,UNION PACIFIC CORP,2005,20060224,0.211229947,0,https://www.sec.gov/Archives/edgar/data/100885/000119312506038383/d10k.htm,
731766,UNITEDHEALTH GROUP INC,2005,20060224,0.195187166,0,https://www.sec.gov/Archives/edgar/data/731766/000119312506038949/d10k.htm,
5513,UNUMPROVIDENT CORP,2005,20060303,0.294117647,0,https://www.sec.gov/Archives/edgar/data/5513/000119312506044828/d10k.htm,
36104,US BANCORP \DE\,2005,20060307,0.270053476,0,https://www.sec.gov/Archives/edgar/data/36104/000095013406004429/c01303e10vk.htm,
103379,V F CORP,2005,20060310,0.27540107,1,https://www.sec.gov/Archives/edgar/data/103379/000089322006000503/w18296e10vk.htm,['https://www.sec.gov/Archives/edgar/data/103379/000089322006000503/w18296exv13.htm']
732712,VERIZON COMMUNICATIONS INC,2005,20060314,0.262032086,1,https://www.sec.gov/Archives/edgar/data/732712/000119312506053710/d10k.htm,['https://www.sec.gov/Archives/edgar/data/732712/000119312506053710/dex13.htm']
104169,WAL MART STORES INC,2005,20050331,0.203208556,1,https://www.sec.gov/Archives/edgar/data/104169/000119312505066992/d10k.htm,['https://www.sec.gov/Archives/edgar/data/104169/000119312505066992/dex13.htm']
823768,WASTE MANAGEMENT INC,2005,20060221,0.286096257,0,https://www.sec.gov/Archives/edgar/data/823768/000095012906001649/h32785e10vk.htm,
72971,WELLS FARGO & CO/MN,2005,20060309,0.248663102,1,https://www.sec.gov/Archives/edgar/data/72971/000095014906000083/f17867e10vk.htm,['https://www.sec.gov/Archives/edgar/data/72971/000095014906000083/f17867exv13.htm']
106535,WEYERHAEUSER CO,2005,20060222,0.232620321,0,https://www.sec.gov/Archives/edgar/data/106535/000119312506036731/d10k.htm,
106640,WHIRLPOOL CORP /DE/,2005,20060301,0.248663102,0,https://www.sec.gov/Archives/edgar/data/106640/000104746906002674/a2167791z10-k.htm,
107263,WILLIAMS COMPANIES INC,2005,20060309,0.307486631,0,https://www.sec.gov/Archives/edgar/data/107263/000095013406004636/d33568e10vk.htm,
72903,XCEL ENERGY INC,2005,20060227,0.286096257,0,https://www.sec.gov/Archives/edgar/data/72903/000110465906012011/a06-1891_110k.htm,
743988,XILINX INC,2005,20050601,0.229946524,0,https://www.sec.gov/Archives/edgar/data/743988/000104746905016238/a2158954z10-k.htm,
66740,3M CO,2006,20070226,0.278074866,0,https://www.sec.gov/Archives/edgar/data/66740/000110465907013613/a07-5153_110k.htm,
1800,ABBOTT LABORATORIES,2006,20070223,0.264705882,0,https://www.sec.gov/Archives/edgar/data/1800/000110465907013496/a07-1583_110k.htm,
896159,ACE LTD,2006,20070301,0.286096257,0,https://www.sec.gov/Archives/edgar/data/896159/000119312507043123/d10k.htm,
796343,ADOBE SYSTEMS INC,2006,20070205,0.302139037,0,https://www.sec.gov/Archives/edgar/data/796343/000110465907007286/a07-3000_110k.htm,
874761,AES CORP,2006,20070523,0.355614973,0,https://www.sec.gov/Archives/edgar/data/874761/000110465907042479/a07-14158_110k.htm,
4977,AFLAC INC,2006,20070228,0.232620321,0,https://www.sec.gov/Archives/edgar/data/4977/000110465907015014/a07-4920_110k.htm,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2006,20061213,0.27540107,1,https://www.sec.gov/Archives/edgar/data/2969/000095012306015112/y27203e10vk.htm,"['https://www.sec.gov/Archives/edgar/data/2969/000095012306015112/y27203exv13.htm', 'https://www.sec.gov/Archives/edgar/data/2969/000095012306015112/y27203exv13.htm']"
899051,ALLSTATE CORP,2006,20070222,0.312834225,0,https://www.sec.gov/Archives/edgar/data/899051/000104746907001347/a2175845z10-k.htm,
764180,"ALTRIA GROUP, INC.",2006,20070301,0.248663102,1,https://www.sec.gov/Archives/edgar/data/764180/000119312507044345/d10k.htm,['https://www.sec.gov/Archives/edgar/data/764180/000119312507044345/dex13.htm']
1002910,AMEREN CORP,2006,20070301,0.278074866,0,https://www.sec.gov/Archives/edgar/data/18651/000095013707003131/c11768e10vk.htm,
4904,AMERICAN ELECTRIC POWER CO INC,2006,20070228,0.331550802,1,https://www.sec.gov/Archives/edgar/data/4904/000000490407000041/ye06aep10k.htm,['https://www.sec.gov/Archives/edgar/data/4904/000000490407000041/ye06aepar.htm']
4904,AMERICAN ELECTRIC POWER CO INC,2006,20070228,0.331550802,1,https://www.sec.gov/Archives/edgar/data/4904/000000490407000041/ye06aep10k.htm,['https://www.sec.gov/Archives/edgar/data/4904/000000490407000041/ye06aepar.htm']
4962,AMERICAN EXPRESS CO,2006,20070301,0.355614973,1,https://www.sec.gov/Archives/edgar/data/4962/000095012307003020/y30921e10vk.htm,"['https://www.sec.gov/Archives/edgar/data/4962/000095012307003020/y30921exv13.htm', 'https://www.sec.gov/Archives/edgar/data/4962/000095012307003020/y30921exv13.htm']"
5272,AMERICAN INTERNATIONAL GROUP INC,2006,20070301,0.323529412,0,https://www.sec.gov/Archives/edgar/data/5272/000095012307003026/y27490e10vk.htm,
318154,AMGEN INC,2006,20070228,0.307486631,0,https://www.sec.gov/Archives/edgar/data/318154/000119312507042586/d10k.htm,
6281,ANALOG DEVICES INC,2006,20061120,0.254010695,0,https://www.sec.gov/Archives/edgar/data/6281/000095013506007047/b63086ade10vk.htm,
315293,AON CORP,2006,20070301,0.286096257,0,https://www.sec.gov/Archives/edgar/data/315293/000104746907001537/a2176366z10-k.htm,
6769,APACHE CORP,2006,20070301,0.259358289,0,https://www.sec.gov/Archives/edgar/data/6769/000095012907001091/h43727e10vk.htm,
320193,APPLE COMPUTER INC,2006,20061229,0.286096257,0,https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/a06-25759_210k.htm,
6951,APPLIED MATERIALS INC /DE,2006,20061214,0.286096257,0,https://www.sec.gov/Archives/edgar/data/6951/000089161806000507/f25754e10vk.htm,
7084,ARCHER DANIELS MIDLAND CO,2006,20060911,0.176470588,1,https://www.sec.gov/Archives/edgar/data/7084/000000708406000401/adm10kfy06.htm,['https://www.sec.gov/Archives/edgar/data/7084/000000708406000401/exhibit13.htm']
732717,AT&T INC.,2006,20070226,0.326203209,1,https://www.sec.gov/Archives/edgar/data/732717/000073271707000015/att10_k.htm,['https://www.sec.gov/Archives/edgar/data/732717/000073271707000015/ex13.htm']
